12/05/2020 15:35,1450,1364,2814
13/05/2020 15:20,1434,1351,2785
14/05/2020 15:20,1348,1340,2688
15/05/2020 15:20,1271,1250,2521
16/05/2020 14:15,369,347,716
17/05/2020 15:15,349,322,671
19/05/2020 15:05,1348,1345,2693
20/05/2020 15:15,1349,1300,2649
22/05/2020 14:55,1171,1152,2323
