05/11/2020 15:10,3943,2321,6265
06/11/2020 15:10,7136,2268,9405
07/11/2020 15:35,5165,595,5760
08/11/2020 16:20,2637,684,3321
09/11/2020 17:20,5228,1425,6653
10/11/2020 14:20,6290,2420,8711
11/11/2020 15:55,6733,2003,8736
